Java HotSpot(TM) 64-Bit Server VM (25.111-b14) for windows-amd64 JRE (1.8.0_111-b14), built on Sep 22 2016 19:24:05 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 15674836k(11331508k free), swap 16657876k(11949664k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
4.028: [GC (Allocation Failure) 4.028: [DefNew: 959K->63K(960K), 0.0011347 secs] 477421K->476844K(524224K), 0.0011686 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.030: [GC (Allocation Failure) 4.030: [DefNew: 959K->64K(960K), 0.0012485 secs] 477744K->477201K(524224K), 0.0012855 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.034: [GC (Allocation Failure) 4.034: [DefNew: 960K->63K(960K), 0.0011664 secs] 478106K->477535K(524224K), 0.0011974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.037: [GC (Allocation Failure) 4.037: [DefNew: 959K->63K(960K), 0.0011424 secs] 478443K->477837K(524224K), 0.0011721 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.040: [GC (Allocation Failure) 4.040: [DefNew: 959K->63K(960K), 0.0013140 secs] 478740K->478193K(524224K), 0.0013562 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.044: [GC (Allocation Failure) 4.044: [DefNew: 959K->64K(960K), 0.0012208 secs] 479099K->478514K(524224K), 0.0012530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.046: [GC (Allocation Failure) 4.046: [DefNew: 960K->63K(960K), 0.0011937 secs] 479418K->478837K(524224K), 0.0012237 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.050: [GC (Allocation Failure) 4.050: [DefNew: 959K->63K(960K), 0.0013751 secs] 479737K->479169K(524224K), 0.0014212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.054: [GC (Allocation Failure) 4.054: [DefNew: 959K->63K(960K), 0.0012470 secs] 480066K->479519K(524224K), 0.0012784 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.056: [GC (Allocation Failure) 4.056: [DefNew: 959K->64K(960K), 0.0011475 secs] 480416K->479818K(524224K), 0.0011775 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.060: [GC (Allocation Failure) 4.060: [DefNew: 960K->63K(960K), 0.0010994 secs] 480716K->480111K(524224K), 0.0011267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.063: [GC (Allocation Failure) 4.063: [DefNew: 959K->63K(960K), 0.0011877 secs] 481010K->480439K(524224K), 0.0012160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.066: [GC (Allocation Failure) 4.066: [DefNew: 959K->64K(960K), 0.0014429 secs] 481341K->480825K(524224K), 0.0014811 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.069: [GC (Allocation Failure) 4.069: [DefNew: 960K->63K(960K), 0.0013303 secs] 481726K->481172K(524224K), 0.0013631 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.073: [GC (Allocation Failure) 4.073: [DefNew: 959K->63K(960K), 0.0011769 secs] 482070K->481494K(524224K), 0.0012031 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.076: [GC (Allocation Failure) 4.076: [DefNew: 959K->63K(960K), 0.0011045 secs] 482393K->481793K(524224K), 0.0011290 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.079: [GC (Allocation Failure) 4.079: [DefNew: 959K->63K(960K), 0.0011846 secs] 482697K->482149K(524224K), 0.0012128 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.082: [GC (Allocation Failure) 4.082: [DefNew: 959K->63K(960K), 0.0011376 secs] 483051K->482452K(524224K), 0.0011607 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.085: [GC (Allocation Failure) 4.085: [DefNew: 959K->63K(960K), 0.0012114 secs] 483354K->482781K(524224K), 0.0012465 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.089: [GC (Allocation Failure) 4.089: [DefNew: 959K->64K(960K), 0.0011444 secs] 483682K->483120K(524224K), 0.0011746 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.091: [GC (Allocation Failure) 4.091: [DefNew: 960K->63K(960K), 0.0010483 secs] 484023K->483392K(524224K), 0.0010723 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.094: [GC (Allocation Failure) 4.094: [DefNew: 959K->63K(960K), 0.0010141 secs] 484296K->483678K(524224K), 0.0010517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.097: [GC (Allocation Failure) 4.097: [DefNew: 959K->63K(960K), 0.0012827 secs] 484576K->484048K(524224K), 0.0013260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.100: [GC (Allocation Failure) 4.100: [DefNew: 959K->63K(960K), 0.0012690 secs] 484945K->484384K(524224K), 0.0012998 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.103: [GC (Allocation Failure) 4.103: [DefNew: 959K->63K(960K), 0.0012148 secs] 485284K->484719K(524224K), 0.0012510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.106: [GC (Allocation Failure) 4.106: [DefNew: 959K->64K(960K), 0.0011530 secs] 485616K->485027K(524224K), 0.0011812 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.110: [GC (Allocation Failure) 4.110: [DefNew: 960K->63K(960K), 0.0011219 secs] 485925K->485352K(524224K), 0.0011550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.114: [GC (Allocation Failure) 4.114: [DefNew: 959K->63K(960K), 0.0022095 secs] 486266K->485799K(524224K), 0.0022700 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.118: [GC (Allocation Failure) 4.118: [DefNew: 959K->64K(960K), 0.0014401 secs] 486697K->486183K(524224K), 0.0014805 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.122: [GC (Allocation Failure) 4.122: [DefNew: 960K->63K(960K), 0.0012627 secs] 487081K->486545K(524224K), 0.0012927 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.125: [GC (Allocation Failure) 4.125: [DefNew: 959K->63K(960K), 0.0011678 secs] 487443K->486865K(524224K), 0.0011952 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.128: [GC (Allocation Failure) 4.129: [DefNew: 959K->64K(960K), 0.0019626 secs] 487776K->487288K(524224K), 0.0020145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.132: [GC (Allocation Failure) 4.132: [DefNew: 960K->63K(960K), 0.0014090 secs] 488185K->487644K(524224K), 0.0014452 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.136: [GC (Allocation Failure) 4.136: [DefNew: 959K->63K(960K), 0.0012681 secs] 488543K->487988K(524224K), 0.0012995 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.139: [GC (Allocation Failure) 4.139: [DefNew: 959K->63K(960K), 0.0011969 secs] 488886K->488300K(524224K), 0.0012277 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.142: [GC (Allocation Failure) 4.142: [DefNew: 959K->63K(960K), 0.0014902 secs] 489205K->488683K(524224K), 0.0015427 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.147: [GC (Allocation Failure) 4.147: [DefNew: 959K->64K(960K), 0.0015324 secs] 489581K->489109K(524224K), 0.0015786 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.150: [GC (Allocation Failure) 4.150: [DefNew: 960K->63K(960K), 0.0013956 secs] 490005K->489446K(524224K), 0.0014289 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.154: [GC (Allocation Failure) 4.154: [DefNew: 959K->64K(960K), 0.0011946 secs] 490348K->489787K(524224K), 0.0012217 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.157: [GC (Allocation Failure) 4.157: [DefNew: 960K->63K(960K), 0.0011729 secs] 490688K->490101K(524224K), 0.0012003 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.160: [GC (Allocation Failure) 4.160: [DefNew: 959K->63K(960K), 0.0010429 secs] 491002K->490389K(524224K), 0.0010657 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.163: [GC (Allocation Failure) 4.163: [DefNew: 959K->63K(960K), 0.0011971 secs] 491287K->490704K(524224K), 0.0012331 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.166: [GC (Allocation Failure) 4.166: [DefNew: 959K->64K(960K), 0.0014275 secs] 491607K->491082K(524224K), 0.0014771 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.170: [GC (Allocation Failure) 4.170: [DefNew: 960K->64K(960K), 0.0013320 secs] 491981K->491460K(524224K), 0.0013682 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.172: [GC (Allocation Failure) 4.172: [DefNew: 960K->63K(960K), 0.0012043 secs] 492361K->491772K(524224K), 0.0012319 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.175: [GC (Allocation Failure) 4.175: [DefNew: 959K->63K(960K), 0.0016291 secs] 492673K->492090K(524224K), 0.0016770 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.179: [GC (Allocation Failure) 4.179: [DefNew: 959K->63K(960K), 0.0019239 secs] 492991K->492441K(524224K), 0.0019706 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.183: [GC (Allocation Failure) 4.183: [DefNew: 959K->63K(960K), 0.0014401 secs] 493339K->492814K(524224K), 0.0014834 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.186: [GC (Allocation Failure) 4.186: [DefNew: 959K->63K(960K), 0.0013326 secs] 493715K->493167K(524224K), 0.0013688 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.189: [GC (Allocation Failure) 4.189: [DefNew: 959K->63K(960K), 0.0014235 secs] 494064K->493533K(524224K), 0.0014737 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.193: [GC (Allocation Failure) 4.193: [DefNew: 959K->64K(960K), 0.0012473 secs] 494432K->493847K(524224K), 0.0012778 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.196: [GC (Allocation Failure) 4.196: [DefNew: 960K->64K(960K), 0.0016020 secs] 494744K->494154K(524224K), 0.0016402 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.200: [GC (Allocation Failure) 4.200: [DefNew: 960K->63K(960K), 0.0011769 secs] 495052K->494470K(524224K), 0.0012060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.203: [GC (Allocation Failure) 4.203: [DefNew: 959K->63K(960K), 0.0011780 secs] 495369K->494778K(524224K), 0.0012097 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.206: [GC (Allocation Failure) 4.206: [DefNew: 959K->63K(960K), 0.0011946 secs] 495679K->495096K(524224K), 0.0012285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.210: [GC (Allocation Failure) 4.210: [DefNew: 959K->63K(960K), 0.0011484 secs] 495994K->495405K(524224K), 0.0011783 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.212: [GC (Allocation Failure) 4.212: [DefNew: 959K->63K(960K), 0.0013326 secs] 496303K->495754K(524224K), 0.0013770 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.216: [GC (Allocation Failure) 4.216: [DefNew: 959K->64K(960K), 0.0013542 secs] 496652K->496123K(524224K), 0.0014013 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.220: [GC (Allocation Failure) 4.220: [DefNew: 960K->63K(960K), 0.0014147 secs] 497021K->496443K(524224K), 0.0014537 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.223: [GC (Allocation Failure) 4.223: [DefNew: 959K->63K(960K), 0.0012111 secs] 497342K->496746K(524224K), 0.0012488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.226: [GC (Allocation Failure) 4.226: [DefNew: 959K->64K(960K), 0.0012282 secs] 497647K->497099K(524224K), 0.0012650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.229: [GC (Allocation Failure) 4.229: [DefNew: 960K->63K(960K), 0.0011869 secs] 497999K->497405K(524224K), 0.0012254 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.233: [GC (Allocation Failure) 4.233: [DefNew: 959K->63K(960K), 0.0011504 secs] 498302K->497710K(524224K), 0.0011758 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.235: [GC (Allocation Failure) 4.235: [DefNew: 959K->63K(960K), 0.0010740 secs] 498609K->498009K(524224K), 0.0010971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.239: [GC (Allocation Failure) 4.239: [DefNew: 959K->63K(960K), 0.0010398 secs] 498908K->498296K(524224K), 0.0010623 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.242: [GC (Allocation Failure) 4.242: [DefNew: 959K->63K(960K), 0.0012633 secs] 499195K->498621K(524224K), 0.0013018 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.245: [GC (Allocation Failure) 4.245: [DefNew: 959K->63K(960K), 0.0012442 secs] 499522K->498982K(524224K), 0.0012710 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.248: [GC (Allocation Failure) 4.248: [DefNew: 959K->63K(960K), 0.0011239 secs] 499888K->499279K(524224K), 0.0011487 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.251: [GC (Allocation Failure) 4.251: [DefNew: 959K->64K(960K), 0.0010315 secs] 500185K->499580K(524224K), 0.0010537 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.254: [GC (Allocation Failure) 4.254: [DefNew: 960K->63K(960K), 0.0012057 secs] 500482K->499949K(524224K), 0.0012376 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.258: [GC (Allocation Failure) 4.258: [DefNew: 959K->63K(960K), 0.0012288 secs] 500853K->500289K(524224K), 0.0012584 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.261: [GC (Allocation Failure) 4.261: [DefNew: 959K->63K(960K), 0.0011589 secs] 501193K->500600K(524224K), 0.0011869 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.264: [GC (Allocation Failure) 4.264: [DefNew: 959K->64K(960K), 0.0013790 secs] 501503K->500932K(524224K), 0.0014192 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.267: [GC (Allocation Failure) 4.267: [DefNew: 960K->64K(960K), 0.0013571 secs] 501832K->501315K(524224K), 0.0013964 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.272: [GC (Allocation Failure) 4.272: [DefNew: 960K->64K(960K), 0.0013072 secs] 502217K->501678K(524224K), 0.0013454 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.274: [GC (Allocation Failure) 4.274: [DefNew: 960K->64K(960K), 0.0011652 secs] 502577K->501997K(524224K), 0.0011934 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.278: [GC (Allocation Failure) 4.278: [DefNew: 960K->64K(960K), 0.0012239 secs] 502897K->502320K(524224K), 0.0012613 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.282: [GC (Allocation Failure) 4.282: [DefNew: 960K->63K(960K), 0.0012257 secs] 503230K->502688K(524224K), 0.0012556 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.284: [GC (Allocation Failure) 4.284: [DefNew: 959K->63K(960K), 0.0014269 secs] 503594K->503018K(524224K), 0.0014726 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.288: [GC (Allocation Failure) 4.288: [DefNew: 959K->63K(960K), 0.0011877 secs] 503918K->503349K(524224K), 0.0012225 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.291: [GC (Allocation Failure) 4.291: [DefNew: 959K->63K(960K), 0.0011025 secs] 504252K->503657K(524224K), 0.0011299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.294: [GC (Allocation Failure) 4.294: [DefNew: 959K->63K(960K), 0.0011792 secs] 504556K->503990K(524224K), 0.0012114 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.298: [GC (Allocation Failure) 4.298: [DefNew: 959K->64K(960K), 0.0013987 secs] 504891K->504385K(524224K), 0.0014423 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.301: [GC (Allocation Failure) 4.301: [DefNew: 960K->63K(960K), 0.0012721 secs] 505285K->504710K(524224K), 0.0013069 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.305: [GC (Allocation Failure) 4.305: [DefNew: 959K->64K(960K), 0.0013158 secs] 505611K->505021K(524224K), 0.0013540 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.307: [GC (Allocation Failure) 4.307: [DefNew: 960K->64K(960K), 0.0013175 secs] 505924K->505362K(524224K), 0.0013579 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.311: [GC (Allocation Failure) 4.311: [DefNew: 960K->63K(960K), 0.0013055 secs] 506259K->505710K(524224K), 0.0013414 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.314: [GC (Allocation Failure) 4.314: [DefNew: 959K->63K(960K), 0.0015860 secs] 506626K->506141K(524224K), 0.0016351 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.318: [GC (Allocation Failure) 4.318: [DefNew: 959K->63K(960K), 0.0016664 secs] 507044K->506578K(524224K), 0.0017292 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.322: [GC (Allocation Failure) 4.322: [DefNew: 959K->63K(960K), 0.0014338 secs] 507476K->506951K(524224K), 0.0014811 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.325: [GC (Allocation Failure) 4.325: [DefNew: 959K->63K(960K), 0.0013303 secs] 507850K->507281K(524224K), 0.0013745 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.329: [GC (Allocation Failure) 4.329: [DefNew: 959K->63K(960K), 0.0012257 secs] 508179K->507627K(524224K), 0.0012527 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.332: [GC (Allocation Failure) 4.332: [DefNew: 959K->63K(960K), 0.0016562 secs] 508528K->508042K(524224K), 0.0016995 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.336: [GC (Allocation Failure) 4.336: [DefNew: 959K->63K(960K), 0.0015966 secs] 508946K->508438K(524224K), 0.0016570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.340: [GC (Allocation Failure) 4.340: [DefNew: 959K->63K(960K), 0.0012892 secs] 509337K->508770K(524224K), 0.0013175 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.343: [GC (Allocation Failure) 4.343: [DefNew: 959K->63K(960K), 0.0012211 secs] 509671K->509081K(524224K), 0.0012627 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.347: [GC (Allocation Failure) 4.347: [DefNew: 959K->63K(960K), 0.0015615 secs] 509981K->509520K(524224K), 0.0016393 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.350: [GC (Allocation Failure) 4.350: [DefNew: 959K->63K(960K), 0.0014449 secs] 510422K->509901K(524224K), 0.0014908 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.354: [GC (Allocation Failure) 4.354: [DefNew: 959K->63K(960K), 0.0013560 secs] 510800K->510258K(524224K), 0.0013993 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.357: [GC (Allocation Failure) 4.357: [DefNew: 959K->63K(960K), 0.0012756 secs] 511156K->510586K(524224K), 0.0013004 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.360: [GC (Allocation Failure) 4.360: [DefNew: 959K->63K(960K), 0.0011316 secs] 511485K->510894K(524224K), 0.0011584 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.365: [GC (Allocation Failure) 4.365: [DefNew: 959K->63K(960K), 0.0016804 secs] 511798K->511343K(524224K), 0.0017414 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.368: [GC (Allocation Failure) 4.368: [DefNew: 959K->64K(960K), 0.0014021 secs] 512239K->511684K(524224K), 0.0014381 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.372: [GC (Allocation Failure) 4.372: [DefNew: 960K->63K(960K), 0.0012507 secs] 512583K->512036K(524224K), 0.0012830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.374: [GC (Allocation Failure) 4.374: [DefNew: 959K->63K(960K), 0.0013540 secs] 512939K->512378K(524224K), 0.0013996 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.378: [GC (Allocation Failure) 4.378: [DefNew: 959K->64K(960K), 0.0014124 secs] 513274K->512716K(524224K), 0.0014537 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.381: [GC (Allocation Failure) 4.381: [DefNew: 960K->63K(960K), 0.0013511 secs] 513623K->513096K(524224K), 0.0013904 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.385: [GC (Allocation Failure) 4.385: [DefNew: 959K->63K(960K), 0.0013445 secs] 513996K->513439K(524224K), 0.0013867 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.389: [GC (Allocation Failure) 4.389: [DefNew: 959K->63K(960K), 0.0012362 secs] 514337K->513760K(524224K), 0.0012681 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.391: [GC (Allocation Failure) 4.391: [DefNew: 959K->63K(960K), 0.0013782 secs] 514660K->514117K(524224K), 0.0014321 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.395: [GC (Allocation Failure) 4.395: [DefNew: 959K->63K(960K), 0.0017132 secs] 515017K->514424K(524224K), 0.0017565 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.398: [GC (Allocation Failure) 4.398: [DefNew: 959K->63K(960K), 0.0011490 secs] 515321K->514735K(524224K), 0.0011823 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.402: [GC (Allocation Failure) 4.402: [DefNew: 959K->63K(960K), 0.0012325 secs] 515636K->515064K(524224K), 0.0012664 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.406: [GC (Allocation Failure) 4.406: [DefNew: 959K->64K(960K), 0.0012408 secs] 515961K->515382K(524224K), 0.0012804 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.408: [GC (Allocation Failure) 4.408: [DefNew: 960K->63K(960K), 0.0011689 secs] 516281K->515683K(524224K), 0.0012000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.412: [GC (Allocation Failure) 4.412: [DefNew: 959K->63K(960K), 0.0015356 secs] 516596K->516110K(524224K), 0.0016006 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.415: [GC (Allocation Failure) 4.415: [DefNew: 959K->64K(960K), 0.0013454 secs] 517008K->516418K(524224K), 0.0013805 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.419: [GC (Allocation Failure) 4.419: [DefNew: 960K->64K(960K), 0.0015162 secs] 517329K->516866K(524224K), 0.0015749 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.422: [GC (Allocation Failure) 4.422: [DefNew: 960K->64K(960K), 0.0013246 secs] 517766K->517173K(524224K), 0.0013597 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.426: [GC (Allocation Failure) 4.426: [DefNew: 960K->63K(960K), 0.0011729 secs] 518073K->517486K(524224K), 0.0012051 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.429: [GC (Allocation Failure) 4.429: [DefNew: 959K->63K(960K), 0.0018535 secs] 518390K->517820K(524224K), 0.0019036 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.433: [GC (Allocation Failure) 4.433: [DefNew: 959K->63K(960K), 0.0013474 secs] 518720K->518185K(524224K), 0.0013902 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.436: [GC (Allocation Failure) 4.436: [DefNew: 959K->63K(960K), 0.0012938 secs] 519086K->518507K(524224K), 0.0013289 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.439: [GC (Allocation Failure) 4.439: [DefNew: 959K->63K(960K), 0.0013973 secs] 519413K->518874K(524224K), 0.0014418 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.443: [GC (Allocation Failure) 4.443: [DefNew: 959K->63K(960K), 0.0013451 secs] 519774K->519211K(524224K), 0.0013785 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.447: [GC (Allocation Failure) 4.447: [DefNew: 959K->63K(960K), 0.0013448 secs] 520109K->519550K(524224K), 0.0013967 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.450: [GC (Allocation Failure) 4.450: [DefNew: 959K->63K(960K), 0.0012097 secs] 520448K->519854K(524224K), 0.0012402 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.453: [GC (Allocation Failure) 4.453: [DefNew: 959K->64K(960K), 0.0011464 secs] 520754K->520152K(524224K), 0.0011792 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.456: [GC (Allocation Failure) 4.456: [DefNew: 960K->63K(960K), 0.0013514 secs] 521055K->520527K(524224K), 0.0013993 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.460: [GC (Allocation Failure) 4.460: [DefNew: 959K->63K(960K), 0.0012661 secs] 521429K->520831K(524224K), 0.0013049 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.462: [GC (Allocation Failure) 4.462: [DefNew: 959K->64K(960K), 0.0011952 secs] 521731K->521131K(524224K), 0.0012296 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.466: [GC (Allocation Failure) 4.466: [DefNew: 960K->64K(960K), 0.0011957 secs] 522031K->521444K(524224K), 0.0012271 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.470: [GC (Allocation Failure) 4.470: [DefNew: 960K->64K(960K), 0.0023333 secs] 522358K->521913K(524224K), 0.0023969 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.474: [GC (Allocation Failure) 4.474: [DefNew: 960K->63K(960K), 0.0016641 secs] 522811K->522278K(524224K), 0.0017138 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.479: [GC (Allocation Failure) 4.479: [DefNew: 959K->64K(960K), 0.0014150 secs] 523177K->522665K(524224K), 0.0014683 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.482: [GC (Allocation Failure) 4.482: [DefNew: 960K->63K(960K), 0.0015478 secs] 523573K->523082K(524224K), 0.0015969 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
4.486: [GC (Allocation Failure) 4.486: [DefNew: 959K->959K(960K), 0.0000145 secs]4.486: [Tenured: 523023K->523263K(523264K), 0.4019022 secs] 523983K->523489K(524224K), [Metaspace: 2671K->2671K(1056768K)], 0.4019928 secs] [Times: user=0.38 sys=0.02, real=0.39 secs] 
4.888: [Full GC (Allocation Failure) 4.888: [Tenured: 523263K->523263K(523264K), 0.3902620 secs] 523545K->523524K(524224K), [Metaspace: 2671K->2671K(1056768K)], 0.3903196 secs] [Times: user=0.39 sys=0.00, real=0.39 secs] 
